"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
4,"No","Unknown","Town",69,44.2,30,1.49,0,12.5,2.3,5.3,0,12,1,1,367,38,44,1
3,"No","Unknown","Suburban",1174,132,82,2.23,186,0,26.7,65,0.7,18,1,1,78,46,42,1
3,"No","Unknown","Other",720,91.2,85,0.25,2,11.7,7.7,4.7,3.3,16,1,1,118,30,44,1
5,"No","Known","Suburban",57,30.3,30,0,0,0,2,0.7,0,12,2,1,366,42,44,1
7,"Yes","Known","Other",92,30,40,0,0,0,1.7,6,0,14,2,2,428,46,48,1
8,"No","Known","Other",845,73.6,50,0.5,0,18.9,5.7,76.3,0,14,1,1,5,50,52,1
6,"No","Known","Other",440,76,63,0,66,0.1,2.7,10,0,14,1,1,411,46,44,1
6,"Yes","Known","Suburban",648,42.7,30,0,35,0,3.7,12.7,0.3,12,1,1,366,50,44,1
0,"No","Unknown","Suburban",708,35.3,45,0,0,0,7.7,19.3,11,12,2,2,366,42,44,1
5,"No","Known","Other",52,15.5,10,0,5,0,1.3,12,0,14,1,1,428,50,44,1
0,"No","Unknown","Suburban",188,13.2,10,0,0,0,1.3,9,0,16,2,2,474,42,44,1
0,"No","Unknown","Suburban",602,50.6,41,0.25,38,3.5,5.3,25.3,4.7,18,2,2,535,42,44,1
0,"No","Unknown","Other",816,79.2,50,0,88,3.9,1,38,0,18,1,1,535,42,44,1
7,"No","Known","Other",68,31.7,30,0.5,0,0,1.3,2.3,0,14,1,1,428,68,70,1
0,"No","Unknown","Other",1546,141,60,1.98,213,0.7,8.7,39.3,7.7,16,1,1,474,42,44,1
6,"Yes","Known","Suburban",2390,211,100,0,310,0,44.7,162,14,16,1,1,409,54,52,1
6,"No","Known","Suburban",179,32.3,40,1.49,0,0,7,22.3,0,12,1,1,366,32,44,1
8,"No","Unknown","Suburban",248,41.1,30,0.25,26,0,2,29.3,0,12,1,1,366,42,44,1
0,"No","Unknown","Other",442,71.7,30,0.99,106,0.1,0.7,13.3,0,18,1,1,535,42,44,1
5,"No","Known","Other",433,69.1,30,0.74,94,4.4,0.7,24.7,0.3,12,1,1,366,46,44,1
6,"No","Known","Suburban",92,35.1,30,0,0,1.6,0.3,4,0,14,1,1,428,32,44,1
0,"No","Unknown","Other",215,37,30,0.74,0,0,0.7,12,4,18,2,2,535,42,44,1
1,"No","Unknown","Other",193,48.8,30,0,52,0.5,3,8.7,0,14,1,1,428,24,44,1
6,"No","Known","Suburban",206,24.2,10,0,54,0.2,1,13.3,0.7,12,2,2,365,52,78,1
7,"No","Known","Suburban",395,47.8,58,0.74,33,0,3,13.7,1.7,14,2,2,53,28,30,1
0,"No","Unknown","Suburban",228,33.5,40,0,0,0,4,32.7,0,12,1,1,365,42,44,1
0,"No","Unknown","Suburban",924,58.5,23,0,106,0.3,4,114,26,16,1,1,368,42,44,1
6,"No","Known","Other",376,66.7,55,1.24,44,0,0,38.3,4,12,1,1,365,20,44,1
5,"Yes","Known","Suburban",206,42.1,40,0.25,0,5.3,0.7,2,4,12,1,1,365,44,40,1
4,"No","Unknown","Other",1021,39.3,47,0,0,0,30,116,20.3,12,2,1,365,36,44,1
0,"No","Unknown","Town",1100,75,85,0,0,0,34.3,22.3,1.3,18,3,2,219,42,44,1
0,"No","Unknown","Other",532,39,30,0,0,0,12,77.7,0,12,1,1,89,42,44,1
6,"No","Known","Other",15,30,30,0,0,0,0,1.7,0,14,1,1,427,46,44,1
3,"No","Known","Town",184,15.8,10,0.25,0,2.5,1,2.7,0,14,2,2,426,42,38,1
5,"No","Known","Other",382,61.1,40,2.72,34,0.8,4.3,10,0.3,16,1,1,206,30,44,1
6,"No","Known","Town",80,7.5,10,0,0,0,0,17.3,0,18,2,2,533,32,28,1
0,"No","Unknown","Other",370,50.3,60,0,10,0,0.3,20,0.7,14,2,1,426,42,44,1
0,"No","Unknown","Other",456,55.3,60,0.25,0,4.4,1.3,31.3,2.7,12,2,1,364,42,44,1
7,"No","Known","Other",1182,219,50,0,440,0,17,33.7,9.7,16,2,1,127,44,44,1
5,"No","Known","Other",1376,135,75,1.24,184,7.3,5,45.3,0,12,1,1,200,38,32,1
6,"No","Known","Other",147,37.1,30,0,19,0,3.7,16.3,0,12,1,1,307,36,30,1
8,"No","Unknown","Town",44,30,40,0,0,0,2,3.7,0.3,14,1,1,426,30,44,1
4,"No","Known","Town",786,102,65,0.99,18,0,5,40.3,13.7,14,6,2,261,38,42,1
2,"No","Unknown","Other",238,38.7,33,0,8,0,2.7,14.7,1.3,12,1,1,364,28,44,1
0,"No","Unknown","Suburban",427,47.9,45,0,2,0,5,29,1.7,12,1,1,364,42,44,1
9,"Yes","Known","Other",90,50.2,70,0.25,0,0,3,1.7,0,18,2,2,533,32,32,1
2,"No","Known","Other",869,79.5,70,1.49,73,0.2,4,48.3,6.3,12,1,1,364,22,44,1
5,"No","Known","Other",159,51.3,50,0.25,0,0.6,2.3,5,0,12,1,1,364,40,44,1
3,"No","Unknown","Rural",182,44,40,0.25,0,3.7,3.3,26,2.3,16,1,1,472,40,44,1
7,"No","Known","Suburban",806,68.1,50,0,58,0,5,21.3,0,18,1,1,533,52,48,1
6,"No","Known","Other",195,89.2,95,0.25,0,0,1,7.3,0,12,2,2,364,26,44,1
4,"No","Known","Suburban",488,43.8,60,0,0,0,3.7,22.3,0,18,2,2,533,32,34,1
2,"No","Known","Other",654,141,20,0,344,0,5,44,0,18,2,2,32,34,44,1
7,"Yes","Known","Other",174,32,30,0,0,0,9.3,6,0,18,2,2,488,42,44,1
6,"No","Known","Other",498,86.2,36,5.2,114,2.4,5.3,16.7,0,12,2,2,364,30,44,1
2,"No","Known","Suburban",1212,40.3,45,0,14,0,8.7,12,0,12,1,1,363,24,44,1
0,"No","Unknown","Suburban",660,39.6,45,0.5,10,0,6,20.3,0,12,1,1,363,42,44,1
4,"Yes","Known","Other",335,53.7,30,0,64,1.1,1.3,19.7,0,12,1,1,363,56,52,1
6,"Yes","Known","Other",168,59.2,20,0.5,99,0,4,29.3,0,16,1,1,62,30,20,1
2,"Yes","Known","Suburban",826,73,60,0,9,14.7,15.3,55.3,0,16,2,2,226,30,66,1
4,"Yes","Known","Other",208,33.2,40,0,8,0,2.7,27,0.3,12,1,1,350,62,64,1
6,"Yes","Known","Rural",115,33.7,30,0.5,0,0,0.3,5,0,14,1,1,425,36,28,1
6,"No","Known","Suburban",214,30,30,0,0,0,9,18,0.7,18,1,1,532,42,44,1
3,"No","Known","Other",1146,19.1,10,2.97,24,0,12,105,0,16,2,2,471,44,34,1
0,"No","Unknown","Other",288,37.3,45,0,6,0,0.7,5.7,1,18,3,1,532,42,44,1
1,"Yes","Unknown","Other",276,31.7,30,1.49,0,0,3.7,33,0.3,18,2,2,284,24,44,1
0,"No","Unknown","Other",944,59,60,0,28,0.7,3.7,22,0,18,1,1,532,42,44,1
5,"No","Unknown","Other",432,26.4,10,1.98,65,0,0.3,7,1.7,14,3,3,42,70,44,1
3,"No","Known","Suburban",867,65.3,30,0.74,73,0,4.3,1.7,5,12,1,1,66,20,42,1
8,"No","Unknown","Other",742,42.2,45,1.49,33,0,7,21,0,12,3,2,362,30,30,1
5,"No","Known","Suburban",1092,92.8,40,0.5,163,0,11,35,5.3,12,1,1,360,54,84,1
6,"No","Known","Suburban",388,48.9,30,2.72,40,1.7,6,29,0,12,2,2,362,46,44,1
0,"No","Unknown","Other",520,39.7,36,0.5,32,0.2,12.7,33.3,4,18,1,1,35,42,44,1
0,"No","Unknown","Other",717,72.7,55,0.25,78,0,2,19.7,7,14,2,1,424,42,44,1
2,"No","Unknown","Other",520,54,50,0.25,0,0,0,0,0,16,1,1,362,42,44,1
6,"No","Unknown","Other",1312,35,45,0,0,0,15.3,182,13,16,2,2,85,44,44,1
7,"No","Unknown","Other",277,50.8,60,0.25,0,0,22.3,1,0.3,12,2,1,362,42,44,1
1,"No","Known","Town",113,35,45,0,0,0,2,11,0.7,16,1,1,216,44,26,1
0,"No","Unknown","Suburban",241,41.2,35,0,17,0,2,13.3,3.3,14,1,1,424,42,44,1
0,"No","Unknown","Other",589,53.7,50,0,0,0,2.7,1,0,18,1,1,531,42,44,1
7,"No","Known","Suburban",630,108,10,1.98,256,19.5,7.3,16,0,14,2,2,424,28,44,1
5,"Yes","Known","Other",228,34.7,41,0,0,0,2,21,4.3,14,1,1,172,44,42,1
6,"No","Known","Other",320,45.3,45,2.72,10,0,1.3,29,2.7,16,1,1,469,46,44,1
9,"Yes","Known","Other",286,49.3,45,3.96,1,0,1,10,0,16,1,1,469,48,32,1
9,"Yes","Known","Suburban",51,30.3,30,0,0,0,0,6.7,0,12,1,1,361,48,46,1
9,"No","Known","Suburban",682,62.8,10,3.71,198,0,2,14.3,0,14,5,3,423,56,54,1
6,"No","Known","Other",603,24,10,0.5,53,0.5,2.7,50.3,0,12,3,2,361,34,44,1
0,"No","Unknown","Suburban",726,68.1,60,0,62,1.4,2.3,10.3,7.3,12,1,1,233,42,44,1
6,"No","Unknown","Town",698,120,74,7.67,150,0,16,119,4.7,12,1,1,361,20,44,1
4,"No","Known","Other",430,62.1,30,0.5,27,0,1.7,2.3,0,14,1,1,423,36,44,1
0,"No","Unknown","Suburban",678,62.6,50,6.93,6,0,4,14.7,0,18,1,1,66,42,44,1
6,"No","Known","Other",810,58,30,0,64,0,9,58.7,7.3,16,3,3,469,56,52,1
0,"No","Unknown","Suburban",394,85.6,75,2.23,0,1.1,8.7,9,0,18,1,1,38,42,44,1
6,"No","Known","Town",90,41.3,25,0.5,0,0,0.7,8.3,0,12,2,2,68,32,44,1
6,"No","Known","Suburban",236,33.3,30,0,8,0,2,38,1.7,16,1,1,469,42,44,1
0,"No","Unknown","Other",194,25,30,0,0,0,4,25.3,0.7,14,1,1,423,44,44,1
0,"No","Unknown","Other",577,98.6,87,0.74,52,0,8.3,58.3,7,16,6,1,213,42,44,1
6,"Yes","Known","Suburban",734,113,30,0.25,228,1.6,4.3,32.7,0,16,1,1,469,54,20,1
6,"No","Known","Town",17,20,20,0,0,0,0.3,3.3,0,14,3,2,422,30,30,1
5,"No","Unknown","Other",165,56.1,60,0,0,5.7,2.3,18,0,12,1,1,360,60,52,1
0,"No","Unknown","Other",356,68.9,69,0,0,0,1,27.7,0,14,1,1,68,42,44,1
6,"No","Known","Other",154,10.2,10,0.25,0,0,2.7,20,1.3,14,4,2,422,34,44,1
7,"Yes","Known","Suburban",251,52.2,60,1.73,0,0,2.7,20.7,0,12,2,2,360,42,42,1
6,"Yes","Known","Suburban",374,42.3,40,0,34,0,7.3,26.3,0.3,14,1,1,241,42,38,1
9,"No","Known","Other",4,10,10,0,0,0,0.7,0.7,0,16,2,2,468,46,44,1
0,"No","Unknown","Suburban",85,30.5,30,0.5,0,0,1.7,6.7,0,18,1,1,529,42,44,1
4,"No","Known","Other",3,43.2,53,0,0,0,0,1.7,0,14,1,1,422,42,44,1
0,"No","Unknown","Other",329,56.8,60,0,0,0,4,27.7,0,12,1,1,360,42,44,1
4,"No","Known","Other",294,30.3,40,0,0,0,2.7,4,1.7,12,1,1,360,42,44,1
6,"Yes","Known","Other",18,31.1,40,0,0,0,0,2.7,0,12,1,1,360,34,44,1
0,"No","Unknown","Other",506,142,30,4.21,299,0.5,1.7,24.7,0.7,12,1,1,360,42,44,1
8,"Yes","Known","Suburban",175,30.5,30,0,0,0,17.3,8.3,0,12,1,1,359,60,22,1
6,"Yes","Known","Other",41,30.3,30,0,0,0,0.3,4,0,12,1,1,359,54,52,1
7,"No","Known","Suburban",429,58.7,70,0,0,0,4.3,3.7,0.3,12,1,1,102,40,40,1
6,"No","Known","Other",1025,98.5,39,3.46,217,0,18.3,67,4,12,2,2,153,66,44,1
6,"No","Known","Suburban",427,31.8,40,0,4,0.2,3,19.7,0,18,1,1,528,28,26,1
6,"No","Known","Other",740,48.2,41,0,40,0,7,16.3,2,12,3,2,359,50,44,1
0,"No","Unknown","Town",1097,87.2,45,0.25,122,1.6,10.3,37,2.3,14,1,1,421,42,44,1
7,"No","Known","Suburban",529,70.1,40,0.99,95,4.5,18.3,158,0,12,1,1,359,56,54,1
1,"No","Unknown","Other",377,40.5,30,0.5,29,0,5.7,63,3,14,1,1,421,42,44,1
4,"No","Known","Other",278,54.7,70,0,0,0,3,12.7,14.3,16,1,1,467,42,40,1
3,"Yes","Known","Rural",349,47.7,22,3.71,0,22.4,4,12.7,6.3,16,1,1,160,36,32,1
0,"No","Unknown","Suburban",3,8.91,4,0,3,0,0.3,0.3,0,12,1,1,359,42,44,1
6,"No","Unknown","Suburban",489,71.7,80,0.74,0,0,7,24.7,0,16,1,1,467,42,44,1
0,"No","Unknown","Other",354,50,50,0,0,0,2.7,12.3,0,18,1,1,528,42,44,1
6,"No","Unknown","Suburban",927,51.2,60,0,2,0.2,8,64.7,7.7,12,1,1,359,46,44,1
2,"No","Unknown","Other",846,75.2,85,0,0,0.2,4,31.7,0,16,4,2,467,34,44,1
9,"No","Known","Other",121,38.2,40,0,0,1.9,0.7,1,0,14,1,1,421,52,48,1
5,"No","Known","Other",17,65.2,70,0,0,4.6,0,0,0,12,2,2,358,30,44,1
0,"No","Unknown","Other",774,80.8,51,0,14,0,9.3,3,4,12,1,1,56,42,44,1
0,"No","Unknown","Other",122,60.4,50,1.49,0,3.2,0,4.7,0,12,1,1,358,42,44,1
7,"No","Known","Other",26,75.3,40,0,0,0,0.7,3,0,12,2,1,358,56,54,1
5,"No","Known","Rural",60,25.9,9,0,17,0,0.3,2,1,16,2,2,466,40,30,1
9,"Yes","Known","Rural",295,57.8,30,0,80,0,9,19.7,0,14,1,1,420,50,50,1
6,"No","Known","Other",186,25,9,1.73,40,0,1.3,18,0.3,14,4,2,420,36,40,1
6,"Yes","Known","Town",371,95.2,105,0.25,0,0,2.7,27.3,0,14,2,2,420,20,44,1
9,"No","Known","Other",193,29.8,40,0.99,0,0,2.3,7.7,0,12,2,2,358,52,44,1
9,"Yes","Known","Suburban",1595,60,60,0,14,0,34.3,84.3,0,18,2,1,122,58,50,1
6,"Yes","Known","Suburban",1012,11,10,0.99,0,0,18.7,65.7,0,16,3,2,466,40,20,1
0,"No","Unknown","Suburban",36,10.2,10,0,0,0,1,2,0,12,3,2,358,42,44,1
7,"No","Known","Other",205,34.3,40,0,4,2.6,3.7,21.3,0,12,1,1,358,52,44,1
6,"No","Known","Suburban",261,32.8,32,0,0,0,2.7,9,0,12,4,2,357,30,44,1
6,"No","Known","Suburban",72,30,30,0,0,0,0.7,3.3,0,18,2,1,526,64,56,1
3,"No","Known","Town",136,36.7,45,0,0,1.7,5.3,14,0,16,3,3,465,64,64,1
0,"No","Unknown","Suburban",320,39.2,40,2.48,36,0,2,7.7,0,12,1,1,357,30,44,1
4,"No","Known","Other",968,105,57,0.74,150,0,10.7,20,1,12,1,1,356,32,64,1
0,"No","Unknown","Suburban",250,17.2,10,0,0,1,0,0,0,16,4,2,406,42,44,1
5,"Yes","Unknown","Suburban",552,49.5,44,0,53,0,7,104,11,12,3,1,357,54,20,1
7,"No","Unknown","Suburban",64,13.5,10,1.49,8,0.1,1,9.3,0.3,14,3,3,419,50,46,1
9,"Yes","Known","Suburban",225,30.3,30,0,0,0,0.7,141,0,12,1,1,357,22,52,1
2,"Yes","Known","Other",177,30,40,0,0,0,0,0,0,14,2,2,249,62,60,1
3,"No","Unknown","Other",34,11.9,10,0,9,0,1.3,7,0,14,7,5,419,40,44,1
0,"No","Unknown","Town",104,26.8,40,0.25,8,0.6,4.7,6.7,0,14,1,1,419,20,44,1
5,"No","Known","Town",12,10,10,0,0,0,0,0,0,14,3,2,419,40,44,1
4,"No","Known","Suburban",268,31.7,30,0.74,3,0,10,20.3,10.7,14,1,1,185,28,60,1
0,"No","Unknown","Suburban",465,15.4,10,0.5,6,0,5.7,37,0.3,16,2,2,465,42,44,1
2,"No","Known","Other",1182,77.2,70,0,55,0,2.3,12.7,0,12,2,2,357,48,44,1
1,"No","Known","Town",67,51,60,0,0,0.6,0.7,7,0,12,3,2,357,36,32,1
6,"Yes","Known","Suburban",298,35.8,40,0.5,14,0,2,23,2.3,14,1,1,62,46,44,1
0,"No","Unknown","Other",344,106,60,0,0,51,2.3,17,0,12,1,1,357,42,44,1
7,"No","Known","Town",178,40.3,30,1.24,16,0,1.3,7.7,0,12,1,1,357,48,44,1
6,"No","Known","Other",2265,202,110,1.49,267,1.8,32,105,12.7,14,1,1,169,58,62,1
0,"No","Unknown","Other",39,33,40,0,0,0,2,9.7,0,14,1,1,419,42,44,1
1,"No","Known","Other",239,66,40,0,14,0,8.7,13,2.3,14,1,1,69,22,44,1
9,"No","Known","Other",304,57.9,40,3.46,47,4.6,2.3,24.3,0,14,1,1,418,50,50,1
1,"No","Known","Other",669,171,40,0,404,0,2.7,23.3,0,14,1,1,418,74,44,1
9,"No","Known","Town",927,67.6,30,2.97,89,0,8.3,13,1,12,1,1,308,54,50,1
9,"No","Known","Suburban",218,33.3,40,0.5,10,0,3,19.3,0,12,2,1,356,36,44,1
6,"No","Known","Suburban",1375,83.5,45,1.24,135,0,12.7,58,4,14,1,1,418,48,28,1
6,"No","Known","Suburban",68,50.2,50,0.25,0,0,0.7,4.3,0,18,2,1,525,34,44,1
9,"No","Known","Town",88,33.5,30,0,0,0,2.3,12.7,0,12,1,1,356,52,50,1
0,"No","Unknown","Other",378,64.8,50,0.25,36,0.4,4,6.3,0,16,1,1,462,42,44,1
0,"No","Unknown","Suburban",302,30.8,40,0,0,0.8,1.3,52.7,0,16,1,1,464,42,44,1
4,"Yes","Known","Other",125,31.1,30,0.5,0,0,2.3,0.7,0.3,12,1,1,356,42,36,1
4,"Yes","Known","Rural",272,39.4,40,0.99,105,0.1,2,11.7,1.7,12,1,1,356,48,40,1
7,"No","Unknown","Rural",67,32.6,40,0,0,2.6,0.7,0.7,0,18,1,1,525,28,28,1
0,"No","Unknown","Suburban",1658,54,60,0,13,0,9.3,32.3,7.7,16,1,1,371,42,44,1
5,"Yes","Known","Other",284,54.8,45,0.5,22,4.9,5,20,3,12,1,1,356,58,44,1
2,"Yes","Known","Other",574,33,45,0,12,0,25.7,13.7,4.3,14,1,1,418,52,46,1
0,"No","Unknown","Suburban",26,31.6,30,0,0,0,0.7,1.3,0,16,1,1,464,42,44,1
5,"No","Unknown","Other",895,123,30,0,249,1,5.3,73,1,12,1,1,356,48,44,1
0,"No","Unknown","Rural",774,124,81,2.23,1,2.7,8,77.7,10.3,14,1,1,69,42,44,1
6,"Yes","Known","Suburban",919,43.4,45,0,23,0,10,74.3,2,12,1,1,356,46,44,1
9,"No","Known","Suburban",224,44.5,30,0.25,40,0,2,36.3,0,12,4,2,355,32,32,1
9,"No","Known","Other",340,58.9,60,0,22,0.3,7,24.3,0,18,2,2,524,32,44,1
6,"No","Known","Other",105,53.5,60,0.25,0,0,0.3,10,0,16,1,1,145,22,22,1
4,"No","Known","Town",259,56,50,0.25,0,0,0.7,16,0,16,1,1,463,58,54,1
6,"No","Known","Suburban",651,65.6,60,0.74,47,0,0,0,0,18,1,1,97,36,22,1
3,"No","Known","Other",384,42.5,32,0,24,1.4,1,27,2,16,1,1,223,28,44,1
9,"Yes","Known","Other",496,60.3,58,0.99,0,0,12.3,45.3,1.7,12,1,1,56,50,50,1
0,"No","Unknown","Other",282,44.2,30,0,18,0,16,31.3,0,12,1,1,355,42,44,1
5,"No","Unknown","Other",1195,74.4,60,3.22,23,0.9,21,130,16.7,12,1,1,39,42,44,1
5,"Yes","Known","Other",631,89.6,52,0,0,0,7.3,14,0,14,1,1,417,54,54,1
0,"No","Unknown","Other",724,101,57,0,108,0,0.7,28.7,0.7,18,2,2,22,42,44,1
0,"No","Unknown","Suburban",333,196,112,0,10,1.6,4.7,27.3,0.7,18,2,2,124,42,44,1
6,"No","Known","Suburban",1,30,30,0,0,0,0,0,0,14,1,1,417,62,62,1
4,"No","Known","Other",486,61.4,50,0.5,35,0.1,10.7,43.7,0,14,1,1,366,26,44,1
0,"No","Unknown","Suburban",86,35.4,45,0,0,0.4,0,5.3,0,18,1,1,118,42,44,1
0,"No","Unknown","Other",313,54.6,50,2.97,0,0,15.3,17,2.3,12,1,1,354,42,44,1
0,"No","Unknown","Suburban",2274,272,60,2.72,554,0.4,4,241,25,18,2,1,8,42,44,1
4,"No","Known","Suburban",110,32.2,42,0.25,0,0,2.3,3,0,18,2,2,523,42,44,1
4,"Yes","Known","Suburban",398,48.6,50,0.74,15,1.5,6,10.7,0,12,1,1,25,28,28,1
0,"No","Unknown","Town",790,91.1,54,2.97,109,0.8,3.7,31.7,1,12,2,1,101,42,44,1
5,"Yes","Unknown","Rural",180,34.1,40,0,0,0.6,8.7,24.3,0,12,1,1,354,50,50,1
7,"No","Known","Suburban",182,50.5,50,0.5,0,0,2,10.7,0,16,1,1,462,30,44,1
0,"No","Unknown","Other",122,33.2,30,0.5,0,0,0,4,1.7,14,2,1,416,42,44,1
5,"Yes","Known","Town",607,128,120,0.25,50,0.4,4,19,1,14,4,3,343,36,38,1
5,"No","Known","Suburban",61,30.4,30,0,0,0,0,8.3,0,12,1,1,354,44,82,1
1,"No","Known","Other",442,75.9,40,1.32,53,1.6,2,20,0,16,1,1,35,32,44,1
0,"No","Unknown","Suburban",316,42.7,30,0.5,28,0,0.3,8.7,0,14,1,1,415,42,44,1
3,"Yes","Known","Suburban",1587,235,38,0.25,527,3.8,28.3,34.3,0.3,14,2,2,415,52,28,1
6,"No","Known","Other",406,28.5,30,0,17,0,1.3,16.7,1,14,1,1,415,28,28,1
0,"No","Unknown","Other",26,27.8,5,0,22,0,0,5.3,0,12,2,1,353,42,44,1
6,"No","Known","Other",77,36.4,40,0,0,0,2.3,11,0,18,2,2,522,42,44,1
0,"No","Unknown","Other",1287,51.7,60,1.49,0,0.3,10.3,58,0.7,14,2,2,415,42,44,1
6,"No","Known","Other",586,125,100,0.99,48,0,4.3,24.7,1.7,12,1,1,353,50,26,1
3,"No","Unknown","Other",517,69.3,45,0.5,47,7.7,5,14,0,12,1,1,353,42,44,1
4,"Yes","Known","Town",10,23.2,30,0,0,0,1,3.3,0,16,1,1,461,34,68,1
6,"No","Known","Suburban",966,73.5,60,0.99,67,2.4,20.7,242,6.7,14,1,1,50,50,46,1
2,"No","Known","Other",268,42,40,0,29,0,3.3,22,0.3,12,3,3,353,30,44,1
6,"No","Unknown","Rural",613,65.1,10,2.48,225,0,13,79.7,1.3,12,2,2,9,20,44,1
0,"No","Unknown","Suburban",554,100,45,1.24,135,0.3,2.7,13,2,12,1,1,208,42,44,1
6,"Yes","Known","Suburban",526,55.8,40,0,73,0,5,12,0,18,1,1,522,42,42,1
0,"No","Unknown","Other",186,30.4,30,0.25,0,0,7,7,2.3,14,2,2,415,42,44,1
5,"Yes","Known","Suburban",569,102,45,1.24,70,0,2,6.3,8.3,12,2,2,297,30,30,1
0,"No","Unknown","Other",225,63.4,60,0,0,0.2,1.3,10.7,0,18,1,1,522,42,44,1
6,"No","Known","Other",204,60.4,97,1.49,0,1.2,3,18.7,0,16,2,1,370,50,22,1
9,"No","Known","Suburban",116,20.7,10,0,17,6.1,0.3,15.3,0,14,2,2,414,42,20,1
6,"Yes","Known","Suburban",658,69,60,0,60,1,0.7,95.7,0,16,1,1,460,56,52,1
0,"No","Unknown","Other",164,53.7,60,0,0,0,1,23,0,12,2,2,352,42,44,1
7,"No","Known","Suburban",1858,136,104,0.5,176,0,23.3,91.7,8.7,16,1,1,119,50,24,1
7,"No","Known","Suburban",118,27.4,10,0.25,59,0,4.3,10,0,16,5,3,460,54,34,1
9,"No","Known","Other",229,31.4,30,1.49,0,0,16,23,1,12,3,2,352,50,54,1
6,"Yes","Known","Town",454,55,30,0,50,7.6,15.7,47,0,14,1,1,414,36,36,1
5,"No","Unknown","Suburban",802,54.6,60,0,16,0,7.3,14.7,0,16,2,2,460,40,44,1
1,"Yes","Known","Suburban",443,17.5,8,0,25,0,1.7,13,0.3,16,2,2,460,28,28,1
4,"No","Known","Rural",152,34.5,30,0,4,0,1,12.3,0,18,1,1,521,38,44,1
9,"No","Known","Other",276,80.1,75,4.46,0,0,4,11.7,0,12,2,1,352,62,58,1
0,"No","Unknown","Other",1533,49.6,36,0,63,0.2,9.7,139,3.7,16,1,1,31,42,44,1
0,"No","Unknown","Other",378,87.4,50,0,14,33,30,4,0.3,16,1,1,31,46,44,1
9,"Yes","Known","Suburban",64,53.5,60,0.5,0,0,1,1.3,0,14,2,2,414,34,44,1
0,"No","Known","Suburban",924,79.8,60,0,114,1.5,5.7,59,0,18,1,1,223,24,44,1
6,"No","Known","Suburban",136,27.1,10,1.49,54,2.2,1.7,5.7,0.7,16,2,2,460,38,30,1
9,"Yes","Known","Other",76,35.2,30,0.25,0,0.6,0.7,3.3,0,16,1,1,460,34,40,1
5,"Yes","Known","Suburban",210,44.9,40,0,33,0.3,1.7,12,9.3,12,1,1,352,50,46,1
0,"No","Unknown","Other",182,61.7,60,0.25,5,0,0,0,0,18,4,2,520,42,44,1
0,"No","Unknown","Town",590,154,50,4.46,15,94.7,18,12.3,1.3,16,1,1,459,42,44,1
0,"No","Unknown","Other",101,13.3,10,0.25,10,0,4.3,14.7,0,12,2,2,351,42,44,1
8,"No","Known","Other",129,39.7,30,0.99,0,5.1,3,9.3,0,12,1,1,351,44,44,1
6,"Yes","Known","Other",684,76.5,112,1.73,4,0,5.7,24.7,0,16,2,2,35,30,44,1
2,"No","Unknown","Town",136,50,60,0,0,0,1.3,1.7,0,14,1,1,413,24,44,1
3,"No","Unknown","Town",461,58.9,50,0,0,0.2,3.7,56.7,2.3,14,1,1,413,42,44,1
0,"No","Unknown","Other",459,51.9,30,0,58,0.6,9.3,40,0,12,1,1,177,42,44,1
6,"No","Known","Other",235,53.4,40,0.25,56,0,1.7,13.7,0,12,2,2,351,48,48,1
6,"Yes","Unknown","Other",355,60.5,50,10.4,0,0,5,48,5.7,18,2,2,32,46,20,1
2,"No","Known","Other",38,30.3,30,0,0,0,1.7,4.3,0,12,2,2,351,78,70,1
6,"No","Known","Suburban",641,52.8,60,0,10,0,6,13,2,18,3,3,520,46,46,1
5,"Yes","Known","Town",14,9.18,10,0,0,0,0,1.7,0,14,2,2,413,32,32,1
7,"Yes","Known","Suburban",1008,45.9,36,1.24,14,4.4,19,39.3,0,16,1,1,260,40,38,1
5,"No","Known","Rural",32,32.7,40,0,3,1.6,1.3,4.7,0,18,1,1,520,54,44,1
7,"No","Unknown","Other",952,95.9,54,1.98,133,0,9.7,205,43.7,16,1,1,250,42,44,1
6,"No","Unknown","Other",438,35.4,30,0,11,0,13.3,104,0.3,12,1,1,351,36,44,1
7,"No","Known","Other",416,39.7,43,1.49,10,1.3,7.3,0,0,14,1,1,301,56,52,1
6,"Yes","Known","Suburban",1798,104,45,0,220,0,41.3,46,4,14,1,1,39,54,18,1
4,"No","Unknown","Suburban",2942,294,100,6.68,356,23,71.7,198,16.3,18,1,1,56,40,44,1
6,"Yes","Known","Town",408,40.5,42,0.5,22,0,1.3,15,1.3,12,1,1,351,50,46,1
6,"No","Known","Other",258,47.5,40,0,46,1.5,0,24.3,0,18,1,1,519,46,42,1
1,"No","Known","Other",1555,57.2,65,0.25,52,0.3,12,61.7,4.7,14,1,1,412,34,32,1
5,"No","Known","Suburban",64,50.1,60,0,0,0,0.3,3.7,0,14,2,2,412,36,36,1
9,"No","Known","Other",943,107,85,4.7,40,18.4,14.7,14.3,0.7,16,1,1,458,34,24,1
